filename,my_socre,unet_score,unetplus_score,ege_score
ISIC_0014475,0.9623180131316015,0.9636028891091912,0.9654008438818567,0.9649098280441772
ISIC_0014476,0.8446455505279034,0.8281173193511387,0.8316603587296363,0.7266982622432859
ISIC_0014480,0.8485521482873494,0.8263973532996692,0.8275202226667827,0.8537414965986395
ISIC_0014486,0.8444796201028888,0.8946684005201561,0.9082346225203368,0.8589217114849648
ISIC_0014490,0.9295227524972253,0.9405436013590034,0.9331866923288424,0.9135802469135803
ISIC_0014498,0.9646280991735536,0.9621814640480442,0.9579015544041452,0.947695325269696
ISIC_0014501,0.9667309546769528,0.9677026944833038,0.9713593702694521,0.9571629213483146
ISIC_0014502,0.9221767115272089,0.9088435374149659,0.8977718060687493,0.8704753597906674
ISIC_0014504,0.9415177688402453,0.9120142920946851,0.9274083684722674,0.9195042400521852
ISIC_0014507,0.9416926451910865,0.9584717607973423,0.9669223394055609,0.9341657207718502
ISIC_0014511,0.9441056910569106,0.9403905447070915,0.9392670157068063,0.9110764430577223
ISIC_0014515,0.9530914516539903,0.9720638742343235,0.9745516410292763,0.945464114203013
ISIC_0014516,0.968384074941452,0.9630250089745124,0.9625732392682051,0.9677790563866514
ISIC_0014518,0.770594620673019,0.5727672035139092,0.5889025893958076,0.8431579476355596
ISIC_0014522,0.887189292543021,0.8168822328114363,0.8108108108108109,0.8614985403827441
ISIC_0014525,0.831761275938947,0.5532054077627562,0.4161062817779235,0.37771290772940724
ISIC_0014526,0.8368522072936659,0.9022499527320854,0.8447248510339992,0.9281811085089773
ISIC_0014527,0.9471903150469472,0.9280468439857086,0.945874001774623,0.9180643917486022
ISIC_0014529,0.9465186680121089,0.9495967741935484,0.9481481481481482,0.8615664845173041
ISIC_0014535,0.9595503956222731,0.9571206398578093,0.9595631641086186,0.9605578557419917
ISIC_0014537,0.8198130097473642,0.8207933227989141,0.8009474801927633,0.861007151591507
ISIC_0014543,0.9413861386138612,0.9171281453414942,0.9558473787612449,0.9026011011961269
ISIC_0014545,0.9737827715355806,0.9755107219895952,0.9756221432199085,0.9637883008356547
ISIC_0014547,0.9278794402583423,0.9148325358851673,0.9085487077534792,0.10578731880048689
ISIC_0014554,0.8816822630956223,0.9161503510945891,0.898277406100195,0.9348462664714495
ISIC_0014557,0.8790638920284556,0.9207248018120046,0.8772485063781689,0.6888272033310201
ISIC_0014558,0.8577402676399026,0.8752224027229829,0.8660142007292266,0.9509491654987896
ISIC_0014568,0.8882833787465941,0.8631465517241379,0.8304959289415248,0.8264233287046221
ISIC_0014569,0.9669365416798588,0.9607483328111712,0.9708102209693552,0.9597282438653734
ISIC_0014570,0.9071397911003004,0.8975791433891993,0.8858434174077855,0.8935994494150035
ISIC_0014571,0.8344403444034441,0.8175463967221017,0.8241010689990281,0.7813867772402672
ISIC_0014572,0.947284978200555,0.8354666046078659,0.9037130270610446,0.9182132343530015
ISIC_0014573,0.91672218520986,0.9085679063077872,0.907516891891892,0.8867015706806283
ISIC_0014576,0.823076923076923,0.8986679352997146,0.8956762192056309,0.6123913563511683
ISIC_0014577,0.8348817567567567,0.9187266791044776,0.8236642016456619,0.8780812791472352
ISIC_0014578,0.8321079665625946,0.8349814585908528,0.7757909215955984,0.7519635165948823
ISIC_0014579,0.8831109694458358,0.881641193595342,0.8622832842656198,0.8941250111776805
ISIC_0014580,0.8571305657130566,0.8551385780685143,0.8219587176108916,0.8356541097385307
ISIC_0014581,0.814557929671477,0.7977914760049919,0.7251363490535772,0.6232135123430056
ISIC_0014582,0.5270304762877125,0.5995923121723937,0.5067536096879366,0.4835234140957587
ISIC_0014583,0.9735069600359229,0.9430996541967934,0.935064935064935,0.9588244298178478
ISIC_0014585,0.9522857856607544,0.7852268165395423,0.884310618066561,0.8568257491675916
ISIC_0014589,0.809593023255814,0.7978825794032723,0.7666208161393856,0.8080465341735337
ISIC_0014591,0.8106060606060607,0.816793893129771,0.7946627131208303,0.8063300678221552
ISIC_0014592,0.8260869565217391,0.8375870069605569,0.7986725663716814,0.8763702801461631
ISIC_0014593,0.9598874974887832,0.9647422957879156,0.9492849576271186,0.9726437563797209
ISIC_0014594,0.9311913562695479,0.9507047396479954,0.9588757396449704,0.9631865704609043
ISIC_0014595,0.9317478731631864,0.9276505676351741,0.9538032656312228,0.9355027279812937
ISIC_0014596,0.7522236340533672,0.7381546134663342,0.7670877874959507,0.750316856780735
ISIC_0014597,0.7943262411347518,0.8137000518941361,0.8563626433642818,0.8045151359671626
ISIC_0014598,0.8289473684210528,0.6843421710855427,0.6172450052576236,0.6463664278403275
ISIC_0014599,0.9211913856536922,0.9201245056050925,0.9174406123115695,0.9198876930276089
ISIC_0014601,0.8718608423289893,0.9301965125934126,0.891113309666531,0.8241965973534972
ISIC_0014602,0.7283747591974815,0.6653516125850676,0.7415604947456523,0.7008448540706606
ISIC_0014603,0.9624021884343786,0.9450535835966053,0.9667437082691319,0.9089369463262116
ISIC_0014605,0.9592195302385796,0.9598024109489712,0.9593903912275811,0.9610199027790517
ISIC_0014606,0.964288183641015,0.9772445607270726,0.9780248145789954,0.9791905340013337
ISIC_0014607,0.9198926062037055,0.9110570009778168,0.9195451204889181,0.958167256472341
ISIC_0014608,0.9107414324805629,0.8850244808374135,0.8931294458406099,0.9193746706481645
ISIC_0014609,0.9590388446215141,0.9658044164037854,0.9664418247914434,0.9762721918562772
ISIC_0014610,0.8462493349884731,0.8136688201292078,0.8249309392265193,0.8087191618790132
ISIC_0014611,0.5103168956269498,0.4913334387018597,0.4377224199288256,0.6792507763975155
ISIC_0014612,0.6371238765142633,0.6882952726047021,0.692320732327513,0.6406777002117813
ISIC_0014613,0.8839179800033893,0.8220646178092987,0.8328277183458407,0.7742318539409232
ISIC_0014615,0.9236687588580684,0.931794766124047,0.9167853509664293,0.8917816203613756
ISIC_0014616,0.9156092648539779,0.9010989010989011,0.8664150943396226,0.9039258236338529
ISIC_0014617,0.9239099458535195,0.9052808046940486,0.9251076040172167,0.9323741007194245
ISIC_0014618,0.8811326967402041,0.7979782964174224,0.822501532801962,0.8694371727748691
ISIC_0014620,0.551518011640711,0.44774106540795683,0.602731411229135,0.6209375468024563
ISIC_0014621,0.9511109091735199,0.9811899855307582,0.9508681701294859,0.9222899130353904
ISIC_0014622,0.9546840958605664,0.9440966976041442,0.9539200698842543,0.9409515717926934
ISIC_0014623,0.9116556911007954,0.9176351143100604,0.9195665196318684,0.936319751419535
ISIC_0014624,0.9422867513611617,0.9430444282592861,0.949933930406695,0.9354442275717487
ISIC_0014625,0.9169174242184284,0.9484027869067962,0.9312172732561897,0.871167488277023
ISIC_0014628,0.8920031142253364,0.8426280393171236,0.8344033425048405,0.8259027637684083
ISIC_0014630,0.891856846473029,0.873661670235546,0.8815455007625826,0.9114323258869909
ISIC_0014632,0.7119741100323624,0.6306736741519351,0.6211764705882352,0.6629834254143646
ISIC_0014633,0.9085673146148309,0.9287321830457614,0.9255162241887906,0.741860465116279
ISIC_0014635,0.7893721240908417,0.7896569608061049,0.6862601028655401,0.7852330151600225
ISIC_0014636,0.7835481217438991,0.7799978163554973,0.7697031729785057,0.8338975137154196
ISIC_0014637,0.8972612664831184,0.9208252021187622,0.9485234353833649,0.9235915964137562
ISIC_0014638,0.9195059625212947,0.9102369050206477,0.898251017489825,0.8967944135921263
ISIC_0014639,0.5045484385257433,0.6632115690044303,0.6033607561701383,0.7954133977066989
ISIC_0014640,0.9064392324093816,0.9007543012119671,0.9107502463687389,0.9111015859408487
ISIC_0014641,0.673889951136605,0.6875474151945377,0.7275229357798165,0.7155425219941349
ISIC_0014642,0.7263893106589736,0.7307386814932485,0.7297132397803539,0.7503136762860728
ISIC_0014646,0.940861729090397,0.941683424303361,0.9418181818181818,0.9250440917107584
ISIC_0014650,0.8762978344704835,0.9055331323762326,0.8577650873542081,0.8842105263157896
ISIC_0014651,0.9174201326100061,0.9529243937232524,0.9351409644122632,0.9117911791179117
